date,applicant ,arrival,asylum ,benefit,border ,control ,business ,citizenship ,compensation ,consulate ,contract ,customs ,deportation ,diaspora ,discriminate ,earning ,economy ,embassy ,emigrant ,emigrate ,emigration ,employer ,employment ,foreigner,GDP,hiring ,illegal ,immigrant ,immigrate ,immigration ,income ,inflation ,internship ,job,labor,layoff,legalization ,migrant,migrate,migration ,minimum ,nationality ,naturalization ,passport,payroll,pension,quota,recession ,recruitment,refugee ,remuneration ,required documents ,salary,Schengen,smuggler ,smuggling,tax,tourist ,unauthorized ,undocumented ,unemployment ,union,unskilled,vacancy,visa,waiver,wage,welfare
2019-08-11,29,7,31,63,28,85,66,35,68,42,61,86,12,36,16,42,53,44,25,25,27,49,73,5,40,72,57,17,21,19,59,52,54,37,25,22,2,7,55,10,50,48,82,84,28,66,29,66,54,4,16,53,97,23,10,32,34,56,54,16,4,66,0,39,67,44,41,61
2019-08-18,20,6,26,69,26,85,76,36,81,31,68,64,14,67,15,30,61,44,20,24,62,57,67,4,38,76,57,15,3,17,59,55,51,36,37,14,3,7,54,13,53,53,71,79,34,76,25,51,51,7,15,64,93,14,39,36,33,77,29,15,4,63,16,47,60,51,45,72
2019-08-25,23,6,20,68,25,87,70,36,75,37,72,69,15,34,22,35,60,38,18,39,17,62,65,5,41,70,55,13,19,14,67,58,55,57,66,14,2,8,48,13,55,52,36,70,32,57,36,36,66,9,52,25,91,30,28,31,33,61,35,20,4,62,0,45,62,55,44,68
2019-09-01,21,7,20,68,27,84,70,27,63,33,76,71,11,45,22,41,68,41,12,16,17,49,67,4,44,68,49,12,25,14,61,55,49,100,87,10,2,6,43,14,50,52,30,71,30,54,21,22,43,7,30,12,90,11,28,26,29,77,43,5,4,60,0,57,56,55,38,57
2019-09-08,25,6,26,70,25,92,73,30,68,35,64,62,15,41,36,30,78,41,12,15,17,63,74,4,38,60,54,12,19,17,66,74,59,72,14,16,1,8,50,14,58,40,35,70,29,68,38,17,39,8,44,79,93,26,9,13,34,63,46,11,5,58,15,52,60,98,45,55
2019-09-15,25,6,23,71,26,80,70,34,69,34,68,77,14,48,50,34,64,32,21,23,25,67,65,4,41,68,58,14,19,20,58,71,64,69,12,6,2,4,46,12,55,48,73,69,28,64,56,14,53,7,7,42,94,18,18,13,32,57,54,16,4,58,30,24,63,83,42,63
2019-09-22,22,5,36,70,23,81,72,25,84,37,58,65,14,66,57,32,62,36,9,8,66,64,70,4,39,65,54,12,16,17,63,67,50,49,13,21,2,6,44,13,54,50,64,69,29,53,50,16,56,8,14,36,89,21,9,30,32,66,27,17,4,56,74,44,64,70,40,63
2019-09-29,16,8,29,81,23,80,74,23,77,33,57,69,7,53,52,43,72,37,16,8,85,63,75,3,48,65,54,16,25,19,64,57,67,34,11,13,2,5,59,18,55,42,80,72,36,53,36,17,49,10,52,50,93,32,9,35,38,64,67,27,4,59,46,45,59,68,40,72
2019-10-06,14,7,31,79,25,84,69,22,75,33,64,88,5,62,21,27,61,37,19,23,25,55,70,3,54,67,53,16,13,17,62,65,67,33,12,16,2,6,48,17,48,32,35,71,30,84,35,12,56,9,22,48,87,21,27,26,39,60,46,37,4,58,45,28,61,60,45,73
2019-10-13,16,6,41,69,25,79,70,28,63,32,64,60,8,55,43,31,62,35,2,31,67,51,70,4,67,72,52,17,14,21,69,66,68,33,12,15,4,5,32,18,54,49,61,68,34,60,27,12,55,8,58,49,88,29,46,26,42,73,38,13,4,59,45,24,62,66,42,65
2019-10-20,15,6,33,77,25,85,69,26,77,29,72,74,12,51,42,72,63,41,6,23,49,55,65,4,44,64,54,19,11,17,63,75,64,36,13,16,2,10,38,14,51,35,100,69,25,69,40,10,47,10,21,47,85,18,18,29,35,65,64,23,4,55,0,70,54,61,41,62
2019-10-27,24,6,46,70,21,78,63,30,74,36,59,87,7,30,44,65,54,34,4,8,51,61,59,4,50,66,43,19,16,17,59,72,66,32,11,14,2,6,29,14,46,46,33,63,32,60,54,11,52,7,22,37,80,13,28,30,36,67,31,14,4,58,15,73,57,79,39,62
2019-11-03,20,6,23,80,23,79,72,24,77,38,57,56,12,92,50,57,60,36,11,31,8,66,72,3,49,72,53,12,16,16,66,83,64,33,13,13,2,7,41,13,55,47,55,72,30,73,38,11,50,11,29,60,87,26,54,51,37,65,46,15,4,59,0,24,63,67,44,67
2019-11-10,17,7,26,67,24,79,69,24,90,28,59,64,11,63,43,36,64,37,6,0,33,55,69,4,44,68,54,14,22,17,63,83,52,34,12,16,1,6,48,16,57,43,49,65,26,64,21,8,56,8,22,61,88,24,27,21,36,53,42,25,5,56,30,68,60,64,41,78
2019-11-17,20,7,19,78,24,80,71,30,75,30,53,76,5,44,43,40,53,34,4,38,25,54,71,3,43,71,51,13,13,18,66,79,61,32,13,21,8,6,39,13,53,46,72,66,31,69,41,9,49,7,36,42,86,26,36,25,37,57,15,30,4,56,29,51,52,77,42,62
2019-11-24,18,7,21,67,23,79,53,13,52,30,42,53,5,54,15,20,40,31,10,16,17,42,39,3,41,46,38,10,14,12,47,47,45,25,9,6,2,6,48,10,46,47,39,58,20,47,12,10,45,7,30,38,62,16,28,13,31,71,16,9,3,58,0,50,51,45,38,48
2019-12-01,20,7,22,77,24,82,66,21,77,32,56,71,14,60,21,27,64,31,2,44,32,51,63,4,50,64,51,14,10,15,63,75,54,31,12,9,4,5,52,14,58,46,39,64,31,76,51,10,43,8,21,46,85,15,35,41,39,52,51,14,5,63,100,42,58,47,45,81
2019-12-08,11,6,19,76,24,83,68,29,76,30,70,65,11,40,0,40,66,35,8,31,41,58,61,6,57,61,50,19,22,18,60,81,52,30,11,14,3,7,49,16,55,52,55,61,34,71,68,10,51,8,22,79,82,16,36,38,40,56,50,22,4,58,30,48,60,52,41,58
2019-12-15,16,7,17,72,26,78,61,34,83,28,53,78,14,46,30,28,58,32,6,16,43,64,58,3,35,58,50,13,11,14,57,76,44,28,11,7,2,3,43,12,58,45,57,71,36,75,58,8,53,7,0,44,76,16,47,40,36,66,28,17,5,55,46,33,61,41,46,52
2019-12-22,9,5,14,53,23,75,43,20,65,23,45,79,4,47,8,24,34,43,7,9,19,40,32,4,28,48,43,8,3,10,53,41,35,23,8,8,2,3,26,5,56,48,20,69,24,57,7,5,37,8,8,14,68,3,21,35,30,81,31,8,3,57,0,74,60,31,46,44
2019-12-29,21,7,22,65,21,69,57,27,59,31,53,74,4,16,0,31,45,100,2,17,0,57,53,5,28,64,54,7,3,11,61,45,51,28,10,8,0,3,28,7,100,59,70,82,34,71,26,9,33,7,0,80,80,12,70,28,40,55,46,9,4,59,33,44,59,28,92,61
2020-01-05,35,7,28,58,24,80,74,30,76,39,69,84,13,56,22,30,61,70,16,31,42,64,75,6,42,73,51,12,5,14,73,53,76,37,12,10,2,2,33,10,81,53,47,98,39,76,45,8,77,9,15,74,95,27,28,0,48,71,43,9,5,56,30,69,68,42,74,76
2020-01-12,31,6,26,72,21,78,76,26,80,35,68,88,8,46,42,43,69,38,6,15,24,65,73,6,54,71,52,13,8,16,78,67,77,36,12,18,2,6,31,12,64,56,59,94,38,85,31,11,72,7,21,82,97,28,35,17,54,80,41,13,6,59,14,62,67,42,58,70
2020-01-19,34,7,28,74,23,82,74,28,86,39,58,70,7,58,28,53,64,37,11,30,50,71,69,5,42,73,51,13,19,15,76,85,70,36,12,15,4,7,41,13,58,54,58,95,39,90,47,7,59,8,29,72,90,8,45,17,63,68,15,14,5,57,30,51,66,35,51,76
2020-01-26,32,7,20,76,23,82,73,30,74,38,49,74,12,28,28,69,72,46,2,22,32,73,73,5,62,72,46,11,13,19,97,72,82,36,12,18,2,6,42,13,58,100,67,85,35,80,40,10,77,11,7,58,85,15,44,45,77,55,59,10,5,55,14,42,58,39,44,78
2020-02-02,31,6,23,72,25,79,74,30,81,33,75,83,7,50,28,71,76,40,7,37,65,77,76,6,57,67,56,16,16,18,94,65,69,33,12,19,2,6,40,15,59,82,57,76,42,79,29,8,69,6,7,53,91,23,27,25,81,57,41,18,5,84,15,39,59,34,43,78
2020-02-09,31,7,28,72,27,77,77,26,79,34,58,85,11,40,28,67,66,47,6,15,16,75,67,3,56,63,59,14,21,18,90,74,84,36,12,12,2,5,47,15,62,63,45,90,33,80,60,10,69,10,57,47,86,26,80,21,75,60,49,20,4,59,15,39,60,40,49,72
2020-02-16,45,7,19,76,27,81,76,24,79,33,55,85,12,57,42,54,66,37,4,29,24,60,71,15,56,71,57,12,16,18,92,65,77,35,13,13,2,7,34,13,53,58,50,94,34,72,51,9,84,8,28,70,86,18,53,45,84,57,63,19,4,58,43,31,55,44,41,81
2020-02-23,52,5,26,75,28,78,76,33,83,31,58,75,11,57,13,33,76,33,7,21,46,68,65,11,53,60,51,17,22,18,89,78,79,35,13,19,3,10,50,15,57,56,78,78,38,84,27,24,77,12,7,61,88,12,8,20,78,60,56,20,4,59,41,37,53,40,45,70
2020-03-01,61,6,21,71,22,80,73,23,80,22,55,83,11,53,32,45,72,39,12,41,37,60,69,7,67,59,58,12,19,15,81,71,75,34,13,11,3,7,53,14,53,49,55,76,37,87,37,20,61,12,26,71,85,17,16,35,66,45,69,17,4,59,0,79,51,30,41,70
2020-03-08,71,5,20,73,45,79,77,25,75,30,61,68,10,46,38,46,91,39,7,27,29,64,64,8,56,60,58,11,10,16,72,67,48,30,13,27,3,7,35,11,47,49,44,61,68,79,31,56,38,8,6,43,72,100,56,34,64,50,44,17,8,58,0,49,50,44,36,63
2020-03-15,97,5,20,75,95,76,94,18,79,34,65,70,4,13,19,23,88,27,2,20,22,82,77,6,61,100,41,11,12,13,76,65,38,29,11,77,2,4,32,8,42,52,46,41,38,63,13,100,41,6,19,43,54,25,16,38,67,36,40,18,58,54,13,14,40,35,27,67
2020-03-22,100,3,28,84,38,77,89,14,82,15,48,72,3,29,70,43,82,20,10,0,22,90,76,6,71,97,45,9,12,11,88,83,35,29,12,76,1,4,42,9,41,61,33,26,36,48,34,52,59,6,32,37,58,9,16,23,56,39,40,28,78,49,13,46,40,37,29,86
2020-03-29,46,5,17,85,29,77,100,11,82,12,45,54,7,35,31,43,66,16,7,13,0,100,79,4,63,71,52,12,5,11,75,85,47,28,11,100,1,8,54,12,43,53,20,26,86,59,33,32,61,5,31,26,67,9,16,11,63,28,50,29,100,55,0,17,36,34,31,83
2020-04-05,45,3,21,76,25,79,86,12,89,10,44,51,2,32,12,28,70,20,5,7,21,81,68,6,59,56,50,11,2,8,79,87,44,28,10,68,1,4,27,12,40,49,15,24,61,80,33,31,48,5,37,16,66,9,39,37,64,33,43,28,78,53,13,24,39,33,28,46
2020-04-12,51,4,18,100,24,84,81,18,69,14,47,56,8,40,49,58,100,19,3,52,21,85,67,7,65,55,62,19,14,10,97,98,39,28,10,62,1,10,54,14,38,46,17,27,44,59,35,30,42,7,18,20,65,7,23,25,76,29,74,100,84,63,38,50,43,28,29,73
2020-04-19,60,3,26,85,26,81,77,18,78,13,63,57,10,43,48,63,81,18,5,38,28,70,75,8,72,54,61,26,16,41,74,85,44,27,11,44,2,11,52,12,42,46,29,30,37,73,46,24,61,7,36,25,65,9,38,42,47,28,67,42,68,51,12,23,44,26,27,64
2020-04-26,52,3,23,88,26,86,78,15,68,10,54,78,8,34,36,100,77,19,14,13,77,76,68,21,74,56,58,15,14,12,81,89,39,29,13,51,2,5,39,14,44,55,19,33,39,71,42,20,46,6,30,15,71,7,0,21,46,32,71,31,75,53,0,40,39,38,30,47
2020-05-03,57,3,17,90,30,85,75,16,74,19,48,61,10,52,24,69,64,18,8,32,14,70,70,14,67,58,51,16,11,13,69,68,43,30,11,55,2,8,69,13,41,56,34,34,37,69,46,18,53,7,18,15,65,17,45,18,43,31,28,29,51,52,25,36,37,26,30,56
2020-05-10,35,4,22,99,29,89,74,17,64,21,53,68,7,9,31,44,67,22,13,45,21,66,67,11,63,62,55,17,9,14,72,90,38,30,12,42,2,6,49,13,46,50,22,37,34,95,40,16,64,7,18,36,68,9,15,44,41,33,46,42,52,51,13,41,38,31,31,63
2020-05-17,33,3,23,79,31,86,73,19,60,20,47,70,12,40,42,49,66,22,11,32,28,72,66,7,67,66,56,18,18,13,67,86,39,29,12,29,1,8,39,13,44,34,20,40,35,53,44,14,46,8,12,25,70,15,8,4,39,33,42,95,49,48,50,37,44,34,35,47
2020-05-24,22,4,21,72,27,91,66,17,63,26,48,73,7,25,37,41,47,28,26,7,57,61,58,7,49,64,55,14,9,12,65,68,39,29,12,37,1,4,41,9,41,53,17,42,30,69,25,13,32,5,19,36,67,14,8,7,36,47,46,16,46,50,13,27,39,35,31,42
2020-05-31,29,4,19,63,27,84,73,19,63,24,44,71,7,45,59,38,51,29,20,19,7,69,60,8,41,62,64,14,16,14,60,60,37,28,11,20,1,6,37,10,45,64,31,44,25,64,39,8,30,5,24,20,66,2,37,7,36,41,54,20,39,53,25,26,41,31,34,54
2020-06-07,23,5,23,71,30,87,71,21,67,26,47,74,4,38,62,40,47,34,18,13,29,74,65,9,44,80,61,15,14,15,64,59,43,32,13,27,1,6,36,10,49,45,45,49,28,98,46,26,53,5,19,31,73,11,47,11,40,38,36,21,40,53,39,48,40,47,36,69
2020-06-14,34,6,18,67,38,87,74,20,71,28,51,63,5,53,32,28,44,32,27,14,52,60,63,6,37,78,59,14,26,15,65,55,43,33,12,33,2,4,31,12,49,67,34,60,29,77,37,7,41,5,13,43,74,5,16,15,42,41,58,25,38,49,13,43,48,41,37,58
2020-06-21,23,4,27,67,31,90,77,25,70,34,51,81,14,64,46,36,41,37,24,21,53,69,58,8,33,78,63,14,10,18,70,56,38,33,13,36,2,4,35,10,52,59,37,55,25,65,27,9,52,6,13,38,76,17,25,19,41,42,38,21,43,50,0,72,67,40,39,55
2020-06-28,22,4,27,72,34,85,73,20,75,32,54,69,6,37,33,33,41,35,19,50,15,66,66,8,38,71,76,16,7,12,75,63,36,30,12,25,2,5,21,10,54,47,19,46,31,71,33,10,44,4,20,11,72,19,50,16,48,36,85,23,46,54,28,29,44,35,44,65
2020-07-05,33,3,25,64,29,90,78,22,84,29,80,80,7,51,40,42,41,31,21,14,53,74,65,9,45,73,88,18,10,15,85,62,44,31,14,23,0,4,35,8,53,68,29,47,32,67,22,8,55,6,20,78,78,5,25,31,59,51,39,11,44,52,0,29,51,40,43,62
2020-07-12,16,3,29,74,30,83,81,26,77,28,54,53,5,54,39,52,42,36,24,0,0,75,61,4,52,70,59,12,17,14,87,64,37,32,14,32,1,5,25,9,52,52,29,50,29,71,27,9,57,3,33,39,71,7,33,31,73,43,56,20,50,52,14,36,50,40,37,44
2020-07-19,23,3,26,84,29,88,73,26,80,100,67,59,7,34,27,86,41,43,21,21,46,74,65,5,39,70,58,15,20,11,68,77,46,32,14,35,2,3,31,12,51,57,41,50,40,71,38,9,60,6,34,22,91,7,25,32,39,44,43,23,57,49,42,33,41,47,36,54
2020-07-26,19,2,30,87,30,86,75,27,85,38,62,61,12,38,54,71,41,32,23,21,8,69,68,6,97,71,49,12,13,12,73,93,37,30,16,26,1,5,63,8,49,41,35,51,35,79,44,10,42,6,27,28,82,10,34,20,39,43,54,14,56,49,28,30,41,53,44,52
2020-08-02,28,4,23,80,27,86,72,33,68,36,61,83,6,58,20,72,32,36,27,14,23,59,68,3,50,77,49,14,15,18,62,72,44,29,17,20,0,3,40,8,52,51,59,51,63,83,35,8,40,3,13,28,77,7,17,40,45,43,64,12,58,52,14,44,42,57,38,48
2020-08-09,22,3,21,79,29,82,66,35,78,37,65,53,3,84,33,61,41,34,32,14,38,70,62,6,44,72,51,12,10,15,65,76,50,30,20,15,1,3,37,8,46,70,45,53,100,70,35,8,59,5,13,39,78,5,33,31,56,40,35,13,55,48,27,36,38,48,33,49
2020-08-16,33,4,16,79,24,85,66,33,77,24,60,66,9,45,25,55,46,32,23,33,58,57,69,4,39,55,46,12,24,13,62,57,48,30,27,15,2,5,57,12,50,52,30,49,40,83,38,4,50,4,25,37,78,9,8,26,41,38,90,20,43,46,13,21,41,57,37,47
2020-08-23,36,4,25,85,33,81,69,36,77,27,56,56,6,35,31,46,59,28,11,59,21,50,61,4,47,60,55,12,21,12,60,72,43,32,42,18,2,5,49,13,45,66,55,48,33,70,38,6,56,4,25,57,76,9,47,22,37,37,59,17,43,46,13,48,39,53,33,64
2020-08-30,31,4,13,73,26,86,72,34,80,31,65,64,4,51,62,53,64,32,15,40,43,72,64,4,52,62,54,12,26,14,66,79,42,30,61,17,3,5,47,9,45,64,50,53,53,73,25,8,57,5,50,26,77,9,16,4,40,36,46,15,39,49,0,45,36,55,37,54
2020-09-06,14,4,25,81,27,86,64,33,64,38,70,73,4,48,68,41,57,32,10,13,86,52,57,4,46,62,53,11,19,11,62,62,40,28,100,14,2,6,43,11,45,52,53,49,32,65,46,7,43,7,38,16,73,14,24,22,35,42,40,16,41,43,13,66,35,49,36,55
2020-09-13,38,5,22,87,28,91,70,36,78,41,74,72,8,66,49,26,68,31,13,33,21,61,65,4,46,66,55,13,23,16,67,61,44,31,14,18,2,6,55,13,51,53,43,53,31,68,43,7,72,5,56,26,83,2,8,33,37,54,69,23,34,46,51,72,41,79,37,50
2020-09-20,18,4,26,87,28,86,68,40,80,31,62,54,9,36,38,44,62,28,10,34,96,66,61,4,50,66,56,14,31,16,63,70,49,32,13,23,1,8,53,14,50,59,54,53,24,77,42,6,49,4,32,27,79,7,24,15,36,29,27,23,29,45,13,92,49,75,35,61
2020-09-27,22,3,28,82,24,84,66,33,68,36,65,50,8,48,67,52,53,30,14,21,70,59,58,2,43,58,56,14,38,14,70,75,48,30,11,31,2,7,46,16,46,50,38,61,29,64,57,6,52,6,34,51,78,2,0,8,44,27,53,20,26,49,42,48,41,62,33,61
2020-10-04,30,4,25,80,23,83,70,27,79,32,74,67,9,69,28,50,65,28,19,60,33,60,53,2,63,61,50,13,27,15,73,73,43,31,11,24,1,4,60,14,55,69,66,53,28,79,32,10,62,5,7,66,81,8,36,13,43,36,19,16,26,46,15,43,42,68,42,62
2020-10-11,22,5,29,92,25,87,65,26,78,30,84,69,4,55,54,35,48,34,18,0,18,51,56,7,47,75,60,10,20,11,70,61,49,30,11,16,2,6,48,11,48,64,47,56,28,72,22,6,43,6,70,39,78,8,0,18,43,34,54,14,24,50,16,43,44,61,39,59
2020-10-18,24,5,27,81,30,85,63,26,64,37,77,72,11,73,24,59,54,33,17,17,46,64,59,3,57,69,49,18,24,14,72,70,46,30,11,17,2,10,32,14,52,55,42,59,29,84,29,6,58,5,72,27,82,9,20,9,47,44,63,11,25,49,16,57,51,64,43,56
2020-10-25,16,3,26,85,26,86,64,28,80,31,80,57,8,45,32,89,53,30,19,34,55,57,62,3,93,65,55,11,18,13,69,72,49,29,11,17,1,3,42,10,51,57,16,48,32,61,16,5,50,7,40,40,79,6,20,24,41,30,34,16,20,47,17,31,52,56,41,66
2020-11-01,11,3,16,58,21,73,51,29,50,23,44,41,5,20,65,36,47,24,3,28,60,43,51,4,52,58,52,13,24,14,56,59,31,25,9,8,12,4,25,9,47,62,29,47,26,51,24,6,29,5,7,22,62,7,0,15,37,23,35,15,16,40,40,22,33,42,36,65
2020-11-08,35,3,24,75,23,78,65,24,56,26,46,72,6,39,23,42,52,27,10,0,44,49,59,3,52,63,51,9,23,14,65,73,46,28,11,16,6,3,49,9,52,71,55,48,28,57,34,8,46,4,0,19,75,6,19,14,39,27,37,12,19,44,0,38,36,41,40,56
2020-11-15,20,5,20,73,27,90,70,24,79,35,77,53,3,31,31,62,51,23,10,33,71,50,49,4,41,56,53,11,14,11,64,61,43,29,10,8,3,6,26,10,45,49,40,47,26,63,16,8,32,7,0,26,77,3,29,14,39,37,33,16,20,46,32,25,39,53,36,52
2020-11-22,18,6,27,58,25,74,58,22,48,26,68,45,0,37,32,43,30,17,11,17,9,42,47,3,37,48,51,10,12,11,55,43,29,22,10,7,2,3,28,6,40,60,23,40,25,58,26,7,37,3,24,27,63,0,20,24,33,33,17,11,17,41,0,44,35,39,29,44
2020-11-29,18,5,19,73,23,86,65,23,74,23,69,58,8,31,15,30,44,22,8,24,9,67,56,4,49,69,50,11,17,13,68,76,36,30,10,16,7,6,40,8,49,46,34,52,34,53,22,7,47,5,38,32,74,3,38,31,40,43,36,17,21,50,0,58,37,49,33,65
2020-12-06,23,6,22,71,23,79,68,23,82,30,60,68,9,58,53,46,45,21,8,8,44,56,61,4,36,62,50,9,11,13,72,96,44,28,10,12,3,2,44,8,48,60,52,47,26,47,37,7,32,5,23,13,70,6,38,14,44,36,45,14,25,47,63,38,40,39,35,62
2020-12-13,29,4,23,77,24,80,62,22,67,27,62,71,10,31,15,44,47,20,16,41,36,58,52,4,42,57,48,12,23,11,72,96,34,27,11,9,2,1,48,11,50,46,34,46,28,68,22,6,41,5,23,58,70,0,0,0,38,32,45,23,25,46,48,34,39,46,38,48
2020-12-20,22,6,18,61,27,71,48,18,47,19,58,52,4,47,33,21,24,22,2,0,10,42,42,4,25,47,45,5,3,8,53,52,35,21,7,4,1,3,35,8,35,46,27,42,26,51,27,5,24,2,33,42,62,9,10,10,32,33,35,15,32,43,17,18,47,22,29,44
2020-12-27,14,5,19,63,20,75,56,21,50,17,61,75,1,21,24,25,24,19,4,9,9,50,46,6,30,54,57,6,9,8,69,64,28,22,6,6,2,1,29,7,61,63,42,46,25,58,30,3,36,5,16,14,66,6,10,29,40,28,34,20,44,52,17,45,50,26,52,44
