date,applicant ,arrival,asylum ,benefit,border ,control ,business ,citizenship ,compensation ,consulate ,contract ,customs ,deportation ,diaspora ,discriminate ,earning ,economy ,embassy ,emigrant ,emigrate ,emigration ,employer ,employment ,foreigner,GDP,hiring ,illegal ,immigrant ,immigrate ,immigration ,income ,inflation ,internship ,job,labor,layoff,legalization ,migrant,migrate,migration ,minimum ,nationality ,naturalization ,passport,payroll,pension,quota,recession ,recruitment,refugee ,remuneration ,required documents ,salary,Schengen,smuggler ,smuggling,tax,tourist ,unauthorized ,undocumented ,unemployment ,union,unskilled,vacancy,visa,waiver,wage,welfare
2019-08-11,36,6,22,71,28,86,72,37,73,43,66,86,8,19,26,34,58,41,32,13,24,57,70,6,43,75,58,17,9,21,59,38,44,35,24,12,1,8,47,12,54,50,50,81,31,61,51,69,54,3,41,50,97,17,49,29,35,76,59,27,4,62,0,46,66,40,45,66
2019-08-18,21,7,30,74,25,83,72,40,68,32,69,77,15,28,25,38,60,40,22,6,40,62,68,4,46,73,62,13,9,16,58,44,50,36,38,7,3,7,46,12,63,54,35,74,35,69,23,50,60,8,20,42,91,31,19,57,36,61,31,19,4,60,0,63,61,46,46,62
2019-08-25,28,8,28,72,26,91,73,39,81,46,73,80,22,30,30,22,67,37,23,13,8,64,72,4,39,70,59,12,6,16,64,58,50,56,68,18,2,8,52,11,60,53,41,70,33,57,19,28,57,8,49,27,96,24,19,33,34,63,47,27,4,59,0,40,59,45,40,68
2019-09-01,25,6,17,69,24,86,72,29,77,31,71,81,22,30,6,30,71,39,17,13,39,54,73,5,49,68,57,11,15,16,56,46,49,100,90,11,2,10,36,10,53,48,30,66,27,51,22,17,61,9,69,48,90,11,19,22,32,69,69,5,4,60,0,26,61,50,41,68
2019-09-08,16,6,34,78,24,90,71,36,86,32,71,74,12,23,24,22,87,39,9,6,38,61,66,6,40,66,56,10,10,17,65,58,60,69,14,21,1,10,50,13,60,55,31,69,32,46,47,17,39,7,47,65,90,18,9,43,35,59,29,21,4,55,15,32,63,100,46,57
2019-09-15,22,7,26,83,25,86,70,31,71,38,64,58,20,29,35,28,69,42,14,24,60,62,73,3,43,68,57,12,14,17,63,75,50,69,13,9,3,6,55,12,53,43,46,65,29,65,36,15,62,9,19,65,91,13,36,16,34,64,50,16,4,56,30,60,66,87,43,51
2019-09-22,22,5,28,72,23,83,71,29,85,32,62,70,12,47,18,36,65,40,20,6,75,57,74,5,38,69,60,12,10,17,65,66,53,45,13,17,3,3,62,12,60,52,39,62,30,57,61,14,66,9,57,52,89,18,36,59,34,64,33,22,4,57,89,35,60,57,41,65
2019-09-29,23,5,36,73,22,84,73,25,68,30,66,84,12,21,6,32,63,40,9,6,31,60,79,2,56,65,57,17,14,18,66,51,66,33,12,15,2,6,47,19,54,42,47,65,34,46,36,19,68,9,67,60,87,16,19,54,39,67,68,34,5,59,45,32,61,65,41,79
2019-10-06,10,6,37,81,22,83,74,23,77,37,66,77,12,43,23,41,70,37,13,30,22,59,79,4,48,67,63,11,12,17,65,60,54,31,11,15,3,6,32,16,53,40,45,63,35,75,39,16,49,7,28,65,86,13,27,21,41,76,45,38,4,55,15,56,59,63,40,62
2019-10-13,18,7,40,77,23,81,68,25,61,27,66,69,14,43,53,51,79,37,2,18,52,53,80,3,65,70,55,15,14,19,66,67,63,31,12,19,3,8,48,14,52,59,46,63,30,64,43,10,51,11,47,39,86,26,45,16,41,76,33,30,4,57,44,28,63,49,46,68
2019-10-20,18,6,37,86,23,85,67,25,84,33,73,83,14,63,47,54,56,42,9,12,15,58,67,3,44,66,62,16,18,18,59,83,64,34,13,21,2,12,58,12,60,45,52,65,29,66,39,11,52,11,37,65,82,26,36,37,37,74,74,32,4,54,15,52,58,57,45,69
2019-10-27,26,7,38,73,20,79,70,29,73,29,65,81,12,35,12,61,57,32,14,25,53,56,66,3,48,62,51,17,10,16,58,62,62,30,12,8,1,7,45,13,54,37,24,52,29,51,47,11,36,8,19,27,81,16,18,43,36,65,34,13,5,58,0,57,57,66,39,58
2019-11-03,24,7,25,85,22,84,69,28,75,32,63,61,14,55,12,49,65,40,2,18,37,56,65,4,53,71,58,16,10,18,70,74,55,32,14,20,2,7,43,15,58,52,39,65,28,52,28,10,51,9,47,58,89,16,36,42,40,58,62,30,5,57,0,49,60,61,45,83
2019-11-10,7,6,23,75,25,77,67,25,78,36,53,58,18,49,41,44,63,41,7,12,37,61,74,3,49,62,51,13,30,16,62,67,61,33,12,11,1,8,29,14,57,48,30,67,31,54,43,10,46,8,56,39,85,34,45,26,37,66,45,27,4,54,29,38,59,60,43,66
2019-11-17,15,6,24,72,22,84,71,24,78,29,55,76,12,29,23,27,63,35,9,24,30,66,67,2,50,66,54,12,16,17,65,67,54,32,11,16,6,10,61,12,57,53,52,66,36,66,50,8,46,7,75,65,85,16,18,11,39,53,16,24,4,55,44,45,57,62,42,60
2019-11-24,14,6,22,64,22,78,57,15,51,31,47,68,11,27,12,25,48,30,12,13,31,43,43,4,28,45,44,7,8,11,52,39,50,23,9,9,3,1,57,8,46,43,25,55,22,66,11,6,50,4,29,20,66,30,19,22,30,44,26,13,3,55,15,44,52,46,36,43
2019-12-01,17,8,20,81,22,82,64,21,78,36,57,70,17,53,39,45,69,31,4,29,36,55,61,3,46,59,49,13,13,17,61,60,47,29,12,12,4,8,42,13,60,48,31,60,32,69,61,14,62,7,45,74,80,15,26,20,40,43,43,16,4,60,14,47,54,45,46,73
2019-12-08,19,7,16,78,22,85,66,29,76,28,69,74,23,44,24,40,68,31,16,24,30,55,62,4,53,57,57,15,14,18,64,100,54,29,12,14,3,8,38,16,55,55,43,56,32,77,61,12,58,6,38,46,81,13,45,37,41,57,33,30,5,54,59,35,58,46,45,62
2019-12-15,23,7,23,67,23,79,65,43,67,28,53,77,13,21,18,28,54,29,7,0,39,56,65,2,40,57,51,12,15,16,59,73,49,28,12,12,2,5,61,13,57,46,32,66,33,66,56,10,57,7,20,54,77,30,66,33,36,55,22,13,5,55,31,22,63,39,42,42
2019-12-22,9,7,18,51,22,76,47,21,55,23,48,66,3,23,34,26,37,38,16,14,9,32,38,4,30,46,46,7,2,8,52,42,33,21,9,13,3,2,24,5,59,52,27,58,28,37,29,5,43,5,11,30,66,9,21,43,31,67,29,10,3,56,0,32,59,21,46,55
2019-12-29,18,6,21,77,21,70,59,28,54,30,55,61,7,6,13,33,47,100,7,7,0,50,55,5,29,65,51,7,7,10,60,41,51,27,10,9,1,2,19,8,100,64,26,78,34,60,23,7,54,4,0,43,77,12,40,35,40,64,41,11,4,58,16,50,62,30,95,54
2020-01-05,37,7,24,64,24,80,76,30,73,39,71,91,14,36,0,32,62,72,9,12,23,74,76,3,45,80,57,13,12,16,69,50,70,36,13,12,2,4,42,12,83,56,47,96,39,70,58,6,87,7,29,47,95,11,19,11,48,84,51,12,5,58,45,39,64,34,72,72
2020-01-12,35,4,25,72,22,79,75,35,76,34,68,91,16,45,28,42,66,42,11,6,29,64,72,6,46,77,58,10,14,16,77,58,69,35,12,24,2,5,51,13,73,55,38,92,41,86,35,11,67,6,54,44,94,23,44,36,56,79,36,13,5,56,100,44,66,35,66,74
2020-01-19,34,5,26,73,21,81,71,34,84,33,63,83,11,37,23,40,66,37,9,6,22,84,63,5,42,71,52,11,14,15,77,64,62,34,12,21,4,7,49,11,67,52,45,87,38,72,42,9,68,7,37,71,87,5,9,31,63,57,12,18,5,54,44,28,59,36,50,64
2020-01-26,31,7,19,68,21,79,75,27,93,27,55,86,23,36,23,80,75,48,2,23,29,71,73,4,63,65,48,13,6,16,97,68,78,34,12,22,3,6,48,11,59,94,35,75,31,69,62,10,75,10,27,38,86,8,17,41,77,63,84,12,4,54,28,37,57,34,46,75
2020-02-02,37,4,25,72,24,80,72,33,79,36,76,92,12,42,17,68,79,43,4,12,51,75,79,4,45,67,54,14,2,18,92,65,71,32,11,19,3,6,48,11,56,100,44,77,39,67,59,8,72,9,18,76,89,8,18,41,81,62,52,32,5,81,14,34,55,35,45,77
2020-02-09,40,5,28,67,22,83,75,26,83,33,55,95,19,42,29,58,66,43,7,24,15,66,68,5,42,65,63,13,22,15,90,63,81,34,13,20,1,5,40,15,58,63,44,86,37,73,52,8,83,7,37,32,85,31,35,36,79,69,20,11,4,58,43,37,56,34,50,84
2020-02-16,39,7,23,77,26,83,78,25,80,35,56,90,16,36,23,49,63,39,4,24,22,70,59,14,60,68,64,10,10,17,94,65,73,36,12,19,2,7,41,11,62,56,42,85,29,66,69,11,94,11,27,57,86,15,35,46,87,67,96,15,4,58,14,54,60,39,44,69
2020-02-23,43,5,25,73,27,81,78,34,86,22,60,79,20,51,22,47,75,40,15,34,42,66,69,16,53,67,64,15,7,18,90,75,74,34,14,19,3,8,59,13,61,55,58,75,37,64,23,24,89,11,17,54,93,7,34,20,80,65,81,21,4,57,27,49,53,39,48,69
2020-03-01,67,5,20,72,23,83,75,25,81,22,53,60,11,42,47,37,75,33,10,0,54,70,67,7,65,64,60,12,22,16,86,77,60,34,13,18,3,5,52,12,57,44,47,70,38,62,32,18,48,11,17,41,82,14,16,19,66,51,59,14,5,57,0,47,54,40,42,75
2020-03-08,65,4,19,78,42,82,76,22,68,33,57,74,16,31,26,42,94,40,6,27,13,55,60,5,53,53,58,9,7,14,72,68,55,30,12,29,4,7,40,10,49,46,29,56,71,62,47,56,50,9,25,46,70,100,56,61,66,44,29,18,7,57,0,34,50,39,39,58
2020-03-15,100,5,26,78,97,78,97,18,79,30,66,71,9,15,47,22,87,25,6,0,20,87,73,5,67,100,44,8,7,11,76,53,34,28,11,85,1,5,38,7,42,46,29,35,42,38,28,100,39,5,58,52,58,37,16,33,70,35,26,20,57,52,0,25,41,35,27,69
2020-03-22,81,4,31,85,39,80,93,15,80,14,52,58,8,26,26,52,83,20,12,16,13,90,80,7,71,92,50,9,2,11,90,75,39,29,11,84,1,9,41,10,47,58,17,24,38,52,70,48,53,7,42,46,62,12,8,43,58,37,40,33,76,50,13,28,40,31,32,81
2020-03-29,45,5,16,94,28,78,100,17,81,10,43,50,4,23,36,58,76,20,10,37,6,100,83,8,55,73,55,11,5,12,78,77,37,29,11,100,2,6,40,11,42,51,17,24,85,63,43,33,69,6,24,34,59,2,24,41,64,29,32,30,100,56,26,12,37,37,32,73
2020-04-05,36,3,26,89,26,82,83,19,74,17,44,65,3,33,31,36,75,18,8,5,26,92,71,5,55,60,50,10,2,9,76,91,45,27,10,69,1,4,45,11,43,48,13,25,65,55,37,29,51,7,24,34,67,7,39,23,66,28,83,39,75,52,38,30,39,24,29,58
2020-04-12,37,4,23,90,24,81,79,16,70,13,49,70,6,42,25,58,100,15,4,10,19,85,70,7,67,57,66,13,9,11,100,87,40,26,10,56,1,9,39,12,41,57,15,28,45,72,21,33,40,8,48,22,68,18,38,27,76,28,77,100,78,63,0,50,41,23,28,67
2020-04-19,48,3,26,89,26,86,78,19,81,11,56,69,8,39,49,71,77,13,15,41,44,55,66,7,73,54,60,23,12,40,74,91,32,27,11,56,2,8,39,12,45,47,22,27,37,69,36,19,83,9,23,11,65,13,15,31,46,37,62,55,67,50,25,18,40,32,26,53
2020-04-26,60,3,22,95,24,90,78,21,70,14,57,67,8,32,49,100,82,18,19,5,63,75,70,21,81,51,55,14,8,12,85,75,39,29,13,58,2,6,52,13,46,60,20,31,43,58,72,23,46,7,31,27,68,13,23,27,47,40,62,33,73,53,37,15,37,31,35,57
2020-05-03,47,3,17,100,27,87,77,18,71,19,46,57,13,34,10,63,69,22,11,46,38,70,70,11,59,60,57,17,10,13,69,65,42,29,12,54,1,6,50,12,43,58,20,34,37,56,68,19,47,8,23,27,67,22,23,9,44,36,59,38,51,52,37,44,38,25,29,56
2020-05-10,29,3,20,89,29,89,73,18,66,15,52,56,9,32,40,53,69,20,21,10,51,67,72,12,73,59,57,12,10,13,72,58,37,29,12,53,1,8,51,12,47,63,13,38,34,81,39,19,74,8,24,28,67,11,23,23,41,37,42,45,51,51,0,39,37,27,32,44
2020-05-17,27,3,26,88,30,92,71,18,79,13,53,72,12,35,25,48,71,28,13,31,51,68,68,6,62,62,67,19,15,12,69,86,39,29,13,52,2,8,34,12,49,47,26,39,35,62,27,15,42,7,8,22,70,16,0,23,39,40,39,88,47,50,25,39,43,32,33,49
2020-05-24,26,5,21,89,27,94,69,18,64,24,45,67,4,20,36,54,53,25,22,11,39,57,65,7,50,70,59,12,16,11,65,52,38,27,11,35,2,2,48,7,49,52,15,37,29,49,31,14,46,6,16,23,67,16,16,18,36,53,61,29,44,46,13,27,38,28,31,42
2020-05-31,24,4,19,75,29,84,74,19,60,26,44,74,8,39,39,46,51,30,32,15,6,61,68,6,46,64,68,15,12,14,64,58,35,28,12,32,1,7,42,8,47,65,18,43,30,56,30,10,46,7,24,22,67,11,15,13,38,36,48,22,38,51,0,29,39,25,36,58
2020-06-07,18,5,25,77,30,93,73,25,67,24,46,78,7,55,41,41,48,32,20,11,13,78,69,8,43,80,66,13,14,13,65,58,36,31,12,26,3,6,37,11,48,57,40,50,29,69,40,26,47,5,33,23,72,23,39,23,40,44,39,19,38,50,26,45,40,44,36,60
2020-06-14,25,5,23,75,39,81,74,18,79,28,48,69,4,23,36,43,40,37,18,16,13,66,68,6,38,78,61,13,7,14,64,58,37,30,12,27,2,6,27,9,51,52,17,51,27,71,44,8,57,5,33,46,77,5,16,19,42,50,44,25,38,47,39,43,47,44,39,53
2020-06-21,30,3,33,71,29,90,77,22,83,34,52,78,18,34,32,39,40,34,21,6,34,67,63,6,35,81,72,14,11,17,69,54,32,31,13,32,2,7,31,10,52,56,36,55,28,63,36,8,58,6,17,48,77,17,25,24,42,42,49,17,41,48,27,38,64,35,37,63
2020-06-28,29,4,30,76,32,88,75,23,77,31,60,76,7,27,11,36,47,37,25,17,28,72,73,7,52,73,93,13,11,14,70,47,37,29,13,22,1,8,34,11,53,55,20,47,31,53,30,10,64,7,26,30,73,17,51,10,48,43,62,44,45,54,14,36,47,30,41,65
2020-07-05,29,3,27,78,32,94,80,27,81,27,78,71,14,51,33,41,42,30,19,11,42,77,73,5,40,73,100,14,11,16,77,54,48,31,14,30,2,5,51,7,55,65,32,48,29,67,26,10,57,4,17,73,76,5,17,15,59,47,69,16,43,52,14,16,52,39,44,64
2020-07-12,29,3,28,83,28,91,82,30,74,29,52,71,7,32,32,48,50,33,46,17,0,82,68,7,51,69,61,9,15,14,84,75,41,32,15,21,1,8,31,7,53,61,22,52,30,65,49,7,69,3,34,18,75,7,33,49,77,36,61,15,47,51,41,32,48,47,36,48
2020-07-19,31,3,22,85,26,86,75,28,84,100,72,64,7,38,16,75,40,44,17,6,21,70,73,4,41,74,64,11,19,12,64,68,35,31,14,38,1,1,39,10,51,59,43,54,39,74,50,10,63,5,35,55,92,7,17,40,41,42,54,36,55,48,0,36,44,49,41,53
2020-07-26,22,3,22,88,30,87,73,29,86,35,66,64,6,22,22,65,40,30,29,17,21,69,66,7,100,75,57,13,11,11,69,79,37,29,16,31,1,5,49,8,52,48,32,48,31,58,50,10,41,3,17,18,79,10,17,25,40,38,100,16,57,47,14,39,42,44,43,50
2020-08-02,22,3,22,88,27,83,72,27,71,34,59,72,14,35,16,71,34,37,32,6,7,66,68,4,47,73,54,13,11,16,62,74,41,31,18,20,1,3,51,10,49,51,37,50,64,62,47,6,56,5,9,73,76,10,42,30,45,43,81,20,57,52,14,42,43,61,40,47
2020-08-09,27,4,19,83,28,81,68,41,70,33,67,68,8,55,32,56,36,31,33,22,20,70,66,5,52,65,57,10,20,14,68,65,41,29,21,22,1,5,59,7,43,83,24,46,100,65,45,8,77,5,34,59,77,14,50,34,56,38,60,15,53,48,0,22,39,44,41,47
2020-08-16,27,3,15,79,26,85,67,38,71,29,69,56,13,25,20,52,48,33,31,21,46,59,63,4,43,64,56,11,7,11,63,54,39,29,28,14,2,7,57,10,55,61,38,47,37,70,40,5,35,5,16,57,77,9,24,5,42,33,83,15,42,44,26,43,40,54,39,51
2020-08-23,29,3,24,87,33,84,69,38,70,29,62,62,7,45,15,46,63,26,16,21,32,55,60,4,32,59,57,8,28,12,58,69,43,30,41,20,1,5,35,12,47,67,45,48,38,65,31,7,58,5,40,17,79,7,16,27,39,35,43,23,41,45,13,27,37,56,35,57
2020-08-30,31,4,22,74,27,87,68,31,71,31,68,60,3,40,56,54,72,33,23,16,65,66,61,3,56,62,56,12,12,14,66,62,39,30,64,25,4,5,59,12,49,61,45,49,55,56,46,7,67,4,57,45,79,14,8,23,39,38,43,19,37,49,0,42,38,55,35,62
2020-09-06,22,3,26,76,28,88,66,31,58,34,71,57,7,33,25,40,60,31,22,11,71,53,53,3,51,62,47,11,21,11,58,65,36,29,100,18,2,6,42,13,49,49,28,44,35,53,46,5,64,6,24,34,74,14,24,28,35,48,50,13,41,43,38,39,35,45,32,54
2020-09-13,30,3,21,92,29,91,69,39,68,34,78,61,6,30,25,37,65,31,14,36,45,54,61,3,50,64,65,13,12,15,70,70,34,33,13,19,1,9,57,17,50,66,15,53,32,54,43,5,63,8,48,28,77,9,31,27,38,44,74,27,34,43,50,57,43,82,38,65
2020-09-20,18,4,24,88,26,88,70,41,65,33,71,61,12,39,47,37,58,31,16,11,100,67,59,3,51,65,56,12,22,13,65,65,49,31,13,16,1,7,64,15,54,57,41,51,25,67,54,8,45,6,33,29,79,7,16,24,37,35,37,15,28,46,13,93,48,69,37,57
2020-09-27,24,3,26,86,22,84,67,40,77,30,68,63,13,41,61,36,66,30,15,11,56,55,57,3,44,58,53,12,19,14,75,67,39,30,11,28,1,7,58,17,48,52,45,59,30,62,40,5,55,6,71,98,78,5,0,20,45,35,55,23,26,49,97,39,42,60,36,63
2020-10-04,12,3,26,82,23,87,71,29,70,34,69,78,11,49,35,34,69,30,20,30,37,67,58,4,65,61,60,11,14,14,74,50,42,30,12,27,2,7,51,11,53,77,43,52,27,80,39,9,57,6,28,52,79,8,54,37,42,37,53,15,25,46,0,24,41,57,43,63
2020-10-11,21,4,20,97,25,86,65,29,71,25,89,71,2,37,50,38,51,29,10,7,40,56,53,6,43,70,66,9,15,11,70,58,35,28,11,16,3,5,53,12,52,67,35,54,25,51,15,3,38,4,71,42,82,3,0,23,45,43,58,11,24,46,16,45,45,58,39,59
2020-10-18,21,5,35,75,29,87,66,26,65,44,74,58,18,67,45,65,58,31,7,13,33,60,68,3,58,64,58,16,24,14,75,62,37,31,12,19,2,7,23,14,57,59,31,60,29,84,63,7,54,5,72,43,83,14,20,41,47,44,36,11,24,47,16,23,48,49,43,49
2020-10-25,23,3,28,85,24,88,64,28,67,34,80,62,10,35,26,80,56,38,12,34,33,72,61,3,86,61,58,12,25,13,67,57,43,28,10,19,1,6,62,11,52,54,14,47,32,63,47,8,47,7,41,43,78,9,40,23,42,32,18,13,21,46,33,50,57,54,42,52
2020-11-01,20,4,20,59,22,77,53,29,56,24,47,48,7,18,21,29,51,24,6,27,27,43,42,4,51,57,59,10,18,12,54,49,34,24,9,8,13,4,29,10,46,65,21,42,26,39,29,5,27,4,25,23,59,5,0,24,36,25,26,14,15,38,13,28,30,39,36,50
2020-11-08,22,3,20,74,25,81,62,24,70,34,49,65,5,40,19,47,49,27,14,13,40,50,55,3,47,62,55,9,17,13,61,62,37,29,11,10,4,3,53,9,53,70,41,47,26,63,46,4,47,5,10,48,72,3,29,6,41,36,22,21,18,46,0,26,35,33,40,54
2020-11-15,32,5,25,84,24,84,68,27,74,27,76,62,11,28,50,52,53,23,7,19,32,50,59,4,43,58,59,9,9,11,62,50,37,28,11,11,4,3,27,11,52,45,42,46,28,54,42,7,43,7,10,62,80,3,19,23,37,44,35,15,19,44,0,26,37,38,38,56
2020-11-22,20,6,27,58,23,75,55,22,62,30,65,54,3,26,20,36,32,20,15,7,8,44,46,4,43,50,49,7,5,8,56,49,27,22,9,7,2,5,38,7,44,67,17,42,26,50,24,7,41,3,21,7,61,0,30,18,32,42,32,17,16,41,16,27,37,41,32,51
2020-11-29,13,6,21,79,22,88,69,23,68,23,68,66,8,18,25,38,50,23,0,26,32,62,58,3,49,68,47,11,15,11,73,71,32,27,11,12,5,5,45,7,50,47,37,47,31,61,26,8,54,7,40,21,70,3,10,11,42,38,61,22,21,50,62,33,39,48,34,64
2020-12-06,22,5,18,73,21,82,67,22,100,28,68,65,6,37,44,52,45,23,5,6,40,74,54,3,42,62,54,8,9,12,73,69,34,27,11,12,3,2,44,13,47,57,23,45,26,45,61,8,39,4,50,28,70,8,19,17,46,32,49,17,24,47,31,26,39,40,35,55
2020-12-13,25,4,13,83,25,78,60,26,71,25,60,67,8,34,12,46,48,21,12,13,32,69,46,2,43,54,51,10,15,8,68,94,32,25,10,9,1,4,42,11,50,48,35,40,29,65,30,4,52,6,20,48,72,3,10,17,39,33,53,12,23,45,47,22,38,43,36,49
2020-12-20,17,6,15,55,26,72,51,19,52,17,54,68,7,24,21,24,26,21,13,0,0,46,33,4,32,45,47,7,2,7,54,61,26,20,7,12,2,4,24,6,36,43,18,38,25,54,29,3,35,3,33,15,64,9,11,0,35,39,34,16,30,42,0,12,47,25,27,38
2020-12-27,16,5,17,65,22,77,56,21,50,26,58,82,7,19,26,23,31,19,10,7,0,57,47,6,37,56,56,6,9,7,67,46,32,21,8,4,1,2,28,6,62,57,14,53,31,44,39,3,31,4,10,14,66,6,30,18,41,40,41,5,42,51,16,31,48,21,54,39
